d_date k1 k2 delta_z delta_max_at delta_min_at delta_dewp
2004-09-30 0.659066 0.350365 -0.333451199493154 -1.4 -2.7 -3.4
2005-09-01 0.90471 0.956703 -0.333451199493154 -2.4 -0.3 0.2
2005-09-02 0.924196 0.952783 -0.333451199493154 -1.8 0.900001 1.4
2005-09-03 0.867955 0.983269 -0.333451199493154 -1 0.4 5.9
2005-09-04 0.949038 0.98486 -0.333451199493154 -0.200001 0.3 8.5
2005-09-05 0.961048 0.976734 -0.333451199493154 -1.7 -1.9 10.8
2005-09-06 0.958673 0.965846 -0.333451199493154 -0.5 -2 9.4
2005-09-07 0.956481 0.950063 -0.333451199493154 -0.700001 -1.6 7.5
2005-09-08 0.945073 0.968607 -0.333451199493154 -0.0999985 2.2 3.5
2005-09-09 0.675443 0.362913 -0.333451199493154 1 0.8 0.400001
2005-09-10 0.661212 0.472154 -0.333451199493154 2.7 -0.3 0.200001
2005-09-11 0.931697 0.832884 -0.333451199493154 0.299999 0.8 0.2
2005-09-12 0.914236 0.891788 -0.333451199493154 0.1 1.4 0.9
2005-09-13 0.927672 0.837504 -0.333451199493154 1 0.700001 0.6
2005-09-14 0.910237 0.828538 -0.333451199493154 -0.4 0.4 0.3
2005-09-15 0.880335 0.961166 -0.333451199493154 -2 0.700001 0.2
2005-09-16 0.844587 0.784266 -0.333451199493154 -0.0999985 0.6 -0.3
2005-09-17 0.947689 0.971397 -0.333451199493154 -1.1 1.1 0.5
2005-09-18 0.888727 0.924165 -0.333451199493154 -2.9 1 0.299999
2005-09-19 0.841384 0.925997 -0.333451199493154 -3.3 1.8 0.2
2005-09-20 0.105344 0.251063 -0.333451199493154 -3.8 -2.2 -1.6
2005-09-21 0.980506 0.985745 -0.333451199493154 0.699999 -2.8 0
2005-09-22 0.985151 0.983177 -0.333451199493154 -3.7 -2.6 1.8
2005-09-23 0.899316 0.95684 -0.333451199493154 -3.7 1.5 -0.1
2005-09-24 0.7441 0.6412 -0.333451199493154 0.1 1.4 -0.1
2005-09-25 0.985575 0.976986 -0.333451199493154 -4 3.4 3.1
2005-09-26 0.863775 0.882173 -0.333451199493154 -1.7 -0.9 2.4
2005-09-27 0.982158 0.972473 -0.333451199493154 0.700001 -1.7 4.1
2005-09-28 0.98588 0.969552 -0.333451199493154 3.3 -4.7 6.9
2005-09-29 0.992062 0.985774 -0.333451199493154 1.5 -5.3 8.2
2005-09-30 0.89758 0.910774 -0.333451199493154 -1.4 -3.3 9.1
2003-09-03 0.995044 0.997755 -0.390143999406981 -7.6 -2.6 1.6
2003-09-05 1 1 -0.390143999406981 -5.8 1 2.2
2003-09-08 0.988217 0.994142 -0.390143999406981 -3.9 0.5 5.9
2003-09-09 0.593625 0.478386 -0.390143999406981 -1 2.7 3
2003-09-10 0.973072 0.928945 -0.390143999406981 -1.9 2.4 2.5
2003-09-12 0.375333 0.979951 -0.390143999406981 -9.4 4 4.4
2003-09-13 0.812488 0.976647 -0.390143999406981 -6 1.7 3
2003-09-14 0.272775 0.976523 -0.390143999406981 -10.4 1.8 2.1
2003-09-16 1 0.966106 -0.390143999406981 -7.7 2.9 4.4
2003-09-18 0.987632 0.945891 -0.390143999406981 -7 3.4 4.7
2003-09-19 0.974478 0.980605 -0.390143999406981 -10.2 1.2 5.1
2003-09-22 0.901919 0.949626 -0.390143999406981 -14.3 -4 9.9
2003-09-26 0.963739 0.950293 -0.390143999406981 -7.3 1.8 1.7
2004-09-01 0.980787 0.988514 -0.390143999406981 -9.2 3.9 9.4
2004-09-02 0.979803 0.981118 -0.390143999406981 -7.7 0.4 8.1
2004-09-03 0.936773 0.897092 -0.390143999406981 -1.4 2.3 3.3
2004-09-04 0.960612 0.975324 -0.390143999406981 -2.1 1.5 7.8
2004-09-06 0.964821 0.956667 -0.390143999406981 -2.9 6.8 10.9
2004-09-07 0.950557 0.966007 -0.390143999406981 -6.1 0.6 8.6
2004-09-08 0.908757 0.948558 -0.390143999406981 -6.2 6.1 5.8
2004-09-09 0.808092 0.751146 -0.390143999406981 -3.9 0.599998 3.1
2004-09-10 0.993903 0.97634 -0.390143999406981 -6 -0.300001 3
2004-09-11 0.976978 0.958181 -0.390143999406981 -5.5 -1.8 3.7
2004-09-12 0.954838 0.943324 -0.390143999406981 -5.9 1.2 3.9
2004-09-13 0.927785 0.925055 -0.390143999406981 -2.2 3.8 3
2004-09-14 0.892437 0.566743 -0.390143999406981 -0.6 1.9 2.5
2004-09-15 0.725912 0.856666 -0.390143999406981 -2.9 3.2 3
2004-09-16 0.858088 0.948461 -0.390143999406981 -4.2 1 2.3
2004-09-17 0.736097 0.982626 -0.390143999406981 -4.9 3.8 3.2
2004-09-18 0.873523 0.941646 -0.390143999406981 -2.6 2.6 3.1
2004-09-19 0.964326 0.787186 -0.390143999406981 0.1 0.7 2.9
2004-09-20 0.974818 0.916291 -0.390143999406981 0 3.3 0.4
2004-09-23 0.945956 0.970076 -0.390143999406981 -0.700001 -0.5 9.3
2004-09-24 0.986853 0.985865 -0.390143999406981 -5.2 6 8.5
2004-09-25 0.957929 0.96313 -0.390143999406981 -8.9 -2.2 9
2004-09-26 0.936896 0.944194 -0.390143999406981 -9.6 2.3 5.8
2004-09-27 0.864946 0.961664 -0.390143999406981 -9 3.2 7.3
2004-09-28 0.863065 0.9316 -0.390143999406981 -2.4 3.7 3.5
2004-09-29 0.886937 0.493928 -0.390143999406981 1.7 2.1 3.6
2004-09-30 0.498479 0.47025 -0.390143999406981 2.3 2.7 4
2005-09-01 0.818884 0.928491 -0.390143999406981 -6.4 4.4 4.5
2005-09-02 0.906536 0.953388 -0.390143999406981 -9.4 1.7 3.6
2005-09-03 0.908647 0.977594 -0.390143999406981 -9.2 -1.4 7.8
2005-09-04 0.942914 0.963427 -0.390143999406981 -7.6 2.2 9.2
2005-09-05 0.926823 0.938965 -0.390143999406981 -6.3 -1 11.2
2005-09-06 0.919323 0.949192 -0.390143999406981 -6.4 5.3 10
2005-09-07 0.904689 0.958547 -0.390143999406981 -7.5 -0.9 7.9
2005-09-08 0.92597 0.960995 -0.390143999406981 -5.7 2.2 5.4
2005-09-09 0.568786 0.576759 -0.390143999406981 0.5 3.3 3.2
2005-09-10 0.727576 0.740592 -0.390143999406981 -1.3 2.3 3.7
2005-09-11 0.902369 0.850266 -0.390143999406981 -2 2.2 3
2005-09-12 0.920965 0.917883 -0.390143999406981 -2 3.1 3.9
2005-09-13 0.809773 0.883898 -0.390143999406981 -1 3.3 3.3
2005-09-14 0.841093 0.82801 -0.390143999406981 -2.7 0.8 2.7
2005-09-15 0.778778 0.969892 -0.390143999406981 -4.7 2.2 2.7
2005-09-16 0.806205 0.842686 -0.390143999406981 -2.3 -0.1 2.9
2005-09-17 0.916404 0.973614 -0.390143999406981 -4.6 1.8 2.9
2005-09-18 0.841817 0.922586 -0.390143999406981 -5 3.1 3.6
2005-09-19 0.776952 0.96229 -0.390143999406981 -7 0.599999 3.2
2005-09-20 0.704176 0.298374 -0.390143999406981 -1.3 -1.2 0.199999
2005-09-21 0.964522 0.992409 -0.390143999406981 -5.8 -0.5 4.6
2005-09-22 0.964864 0.987893 -0.390143999406981 -4.9 2.6 6.3
2005-09-23 0.870307 0.968884 -0.390143999406981 -5.5 0.900001 3.4
2005-09-24 0.721493 0.790211 -0.390143999406981 -2.2 1.3 2.7
2005-09-25 0.981293 0.983017 -0.390143999406981 -7.1 4.9 8.5
2005-09-26 0.851926 0.850172 -0.390143999406981 -5 -1.8 7
2005-09-27 0.974814 0.976887 -0.390143999406981 -4.2 0.299999 7
2005-09-28 0.971719 0.973318 -0.390143999406981 -2.5 0.1 6.6
2005-09-29 0.97522 0.975049 -0.390143999406981 -1.7 10.1 7.5
2005-09-30 0.847715 0.89371 -0.390143999406981 -1.9 3.8 8.5
2003-09-05 1 1 -0.488594399257336 1.9 -0.0999985 3.1
2003-09-08 0.985218 0.994142 -0.488594399257336 -2.5 1 7.3
2003-09-09 0.629688 0.478386 -0.488594399257336 1.5 3.6 3.8
2003-09-10 0.96637 0.928945 -0.488594399257336 1.5 2.3 3.4
2004-09-01 0.973885 0.988514 -0.488594399257336 -8.3 1.2 5.5
2004-09-02 0.943399 0.981118 -0.488594399257336 -5.8 -6.5 1.5
2004-09-03 0.948821 0.897092 -0.488594399257336 1.5 -5.8 -4.6
2004-09-04 0.968792 0.975324 -0.488594399257336 -2.8 -1.8 0.8
2004-09-09 0.835985 0.751146 -0.488594399257336 -2.6 -4.2 -3.2
2004-09-10 0.991574 0.97634 -0.488594399257336 -7 -5.2 -2.3
2004-09-11 0.977254 0.958181 -0.488594399257336 -5.7 -8.5 -1.7
2004-09-12 0.972347 0.943324 -0.488594399257336 -4.6 -3.5 -1.2
2004-09-13 0.903831 0.925055 -0.488594399257336 0.400002 -2.2 -4.2
2004-09-14 0.782146 0.566743 -0.488594399257336 1.5 -3.6 -2.8
2004-09-15 0.713827 0.856666 -0.488594399257336 -1.3 -3.3 -3.4
2004-09-16 0.752768 0.948461 -0.488594399257336 -4.9 -4.1 -2.3
2004-09-17 0.802739 0.982626 -0.488594399257336 -4.1 2.1 -0.8
2004-09-18 0.869221 0.941646 -0.488594399257336 -2.5 -3.3 -4.3
2004-09-25 0.949704 0.96313 -0.488594399257336 -9.2 -7.3 4
2004-09-26 0.900973 0.944194 -0.488594399257336 -4.9 -2.7 -0.4
2004-09-27 0.836846 0.961664 -0.488594399257336 -7.9 -0.900001 1.9
2004-09-28 0.826555 0.9316 -0.488594399257336 -4.3 0.599999 -1.2
2004-09-29 0.857588 0.493928 -0.488594399257336 0.9 -3.8 -1
2004-09-30 0.659066 0.47025 -0.488594399257336 -1.2 -1.5 -1
2005-09-01 0.90471 0.928491 -0.488594399257336 -4.4 1 2.5
2005-09-02 0.924196 0.953388 -0.488594399257336 -5.3 0.900001 2.9
2005-09-03 0.867955 0.977594 -0.488594399257336 -4.2 -2.3 7
2005-09-04 0.949038 0.963427 -0.488594399257336 -2.4 1.1 8.8
2005-09-05 0.961048 0.938965 -0.488594399257336 -2.8 -4.8 11.1
2005-09-06 0.958673 0.949192 -0.488594399257336 -2.5 0.9 9
2005-09-07 0.956481 0.958547 -0.488594399257336 -3.6 -3 7.3
2005-09-08 0.945073 0.960995 -0.488594399257336 -2 1.9 4.3
2005-09-09 0.675443 0.576759 -0.488594399257336 0.900002 2 1.7
2005-09-10 0.661212 0.740592 -0.488594399257336 0.4 0.6 2.1
2005-09-11 0.931697 0.850266 -0.488594399257336 -1.2 0.8 1.6
2005-09-12 0.914236 0.917883 -0.488594399257336 -1.1 1.6 2.5
2005-09-13 0.927672 0.883898 -0.488594399257336 0.1 2.1 2
2005-09-14 0.910237 0.82801 -0.488594399257336 -1.3 -0.8 1.3
2005-09-15 0.880335 0.969892 -0.488594399257336 -4.1 1.2 1.3
2005-09-16 0.844587 0.842686 -0.488594399257336 -1.3 0.6 1.2
2005-09-17 0.947689 0.973614 -0.488594399257336 -2.6 0.900001 1.8
2005-09-18 0.888727 0.922586 -0.488594399257336 -4.3 2.5 2.3
2005-09-19 0.841384 0.96229 -0.488594399257336 -5.9 0.0999994 2.6
2005-09-20 0.105344 0.298374 -0.488594399257336 -0.599998 -2.7 -0.5
2005-09-21 0.980506 0.992409 -0.488594399257336 -1.2 -3.7 2.3
2005-09-22 0.985151 0.987893 -0.488594399257336 -5.5 0.2 4.7
2005-09-23 0.899316 0.968884 -0.488594399257336 -5.1 0.900001 2.1
2005-09-24 0.7441 0.790211 -0.488594399257336 -1.4 1.4 1.4
2005-09-25 0.985575 0.983017 -0.488594399257336 -5.3 5.3 7.2
2005-09-26 0.863775 0.850172 -0.488594399257336 -3.5 -3.4 6.3
2005-09-27 0.982158 0.976887 -0.488594399257336 -0.5 -1 4.3
2005-09-28 0.98588 0.973318 -0.488594399257336 1.7 -5.2 7
2005-09-29 0.992062 0.975049 -0.488594399257336 0.5 1.8 10.4
2005-09-30 0.89758 0.89371 -0.488594399257336 -2.5 2.7 10.9
